'Elapsed time','V5','V2'
402.460,4.920,5.160
402.464,4.915,5.150
402.468,4.910,5.135
402.472,4.905,5.135
402.476,4.920,5.160
402.480,4.930,5.150
402.484,4.920,5.135
402.488,4.915,5.145
402.492,4.925,5.155
402.496,4.925,5.155
402.500,4.920,5.140
402.504,4.920,5.135
402.508,4.930,5.150
402.512,4.930,5.155
402.516,4.915,5.140
402.520,4.920,5.145
402.524,4.920,5.165
402.528,4.925,5.170
402.532,4.910,5.160
402.536,4.900,5.155
402.540,4.910,5.165
402.544,4.905,5.170
402.548,4.905,5.170
402.552,4.890,5.160
402.556,4.900,5.165
402.560,4.905,5.160
402.564,4.920,5.155
402.568,4.925,5.135
402.572,4.930,5.140
402.576,4.930,5.150
402.580,4.940,5.140
402.584,4.940,5.135
402.588,4.930,5.140
402.592,4.960,5.150
402.596,4.960,5.155
402.600,4.960,5.150
402.604,4.975,5.140
402.608,5.000,5.150
402.612,5.005,5.155
402.616,5.010,5.155
402.620,4.990,5.160
402.624,4.980,5.155
402.628,4.985,5.145
402.632,4.965,5.140
402.636,4.955,5.135
402.640,4.960,5.145
402.644,4.950,5.135
402.648,4.940,5.125
402.652,4.925,5.110
402.656,4.940,5.120
402.660,4.940,5.130
402.664,4.930,5.115
402.668,4.920,5.100
402.672,4.930,5.115
402.676,4.940,5.130
402.680,4.930,5.125
402.684,4.925,5.110
402.688,4.935,5.120
402.692,4.945,5.130
402.696,4.940,5.120
402.700,4.935,5.115
402.704,4.930,5.120
402.708,4.935,5.130
402.712,4.940,5.135
402.716,4.945,5.125
402.720,4.940,5.130
402.724,4.955,5.130
402.728,4.955,5.135
402.732,4.940,5.130
402.736,4.945,5.130
402.740,4.960,5.145
402.744,4.970,5.145
402.748,4.960,5.160
402.752,4.960,5.170
402.756,4.985,5.190
402.760,5.050,5.220
402.764,5.125,5.215
402.768,5.210,5.230
402.772,5.320,5.265
402.776,5.460,5.310
402.780,5.820,5.370
402.784,6.440,5.695
402.788,6.500,6.090
402.792,6.340,5.960
402.796,6.440,5.760
402.800,6.495,5.735
402.804,6.460,5.690
402.808,6.235,5.510
402.812,5.935,5.250
402.816,5.665,5.020
402.820,5.440,4.910
402.824,5.245,4.895
402.828,5.065,4.920
402.832,4.965,4.965
402.836,4.915,5.030
402.840,4.890,5.100
402.844,4.900,5.155
402.848,4.890,5.155
402.852,4.890,5.155
402.856,4.885,5.160
402.860,4.885,5.165
402.864,4.870,5.145
402.868,4.880,5.125
402.872,4.880,5.120
402.876,4.885,5.140
402.880,4.875,5.115
402.884,4.860,5.100
402.888,4.850,5.115
402.892,4.860,5.120
402.896,4.855,5.110
402.900,4.850,5.100
402.904,4.840,5.100
402.908,4.840,5.105
402.912,4.845,5.095
402.916,4.835,5.085
402.920,4.830,5.090
402.924,4.815,5.100
402.928,4.825,5.095
402.932,4.805,5.080
402.936,4.795,5.080
402.940,4.795,5.090
402.944,4.805,5.095
402.948,4.790,5.080
402.952,4.780,5.070
402.956,4.755,5.080
402.960,4.780,5.080
402.964,4.780,5.065
402.968,4.760,5.065
402.972,4.770,5.065
402.976,4.780,5.075
402.980,4.770,5.065
402.984,4.760,5.050
402.988,4.755,5.065
402.992,4.765,5.080
402.996,4.755,5.060
403.000,4.760,5.055
403.004,4.745,5.050
403.008,4.750,5.070
403.012,4.735,5.070
403.016,4.730,5.050
403.020,4.730,5.055
403.024,4.750,5.060
403.028,4.745,5.070
403.032,4.745,5.060
403.036,4.740,5.055
403.040,4.740,5.055
403.044,4.750,5.065
403.048,4.745,5.070
403.052,4.735,5.060
403.056,4.730,5.085
403.060,4.760,5.090
403.064,4.760,5.080
403.068,4.755,5.080
403.072,4.770,5.095
403.076,4.790,5.110
403.080,4.785,5.100
403.084,4.795,5.090
403.088,4.795,5.105
403.092,4.815,5.120
403.096,4.815,5.125
403.100,4.815,5.125
403.104,4.835,5.130
403.108,4.865,5.155
403.112,4.880,5.155
403.116,4.890,5.150
403.120,4.885,5.165
403.124,4.915,5.185
403.128,4.925,5.200
403.132,4.935,5.195
403.136,4.930,5.205
403.140,4.945,5.220
403.144,4.955,5.225
403.148,4.950,5.215
403.152,4.945,5.225
403.156,4.965,5.220
403.160,4.980,5.235
403.164,4.975,5.220
403.168,4.970,5.205
403.172,4.955,5.220
403.176,4.970,5.230
403.180,4.965,5.210
403.184,4.975,5.195
403.188,4.965,5.210
403.192,4.975,5.220
403.196,4.975,5.215
403.200,4.970,5.210
403.204,4.955,5.195
403.208,4.980,5.195
403.212,4.975,5.200
403.216,4.955,5.190
403.220,4.960,5.185
403.224,4.965,5.190
403.228,4.970,5.195
403.232,4.970,5.175
403.236,4.960,5.180
403.240,4.950,5.185
403.244,4.955,5.190
403.248,4.940,5.175
403.252,4.925,5.165
403.256,4.920,5.170
403.260,4.940,5.175
403.264,4.930,5.160
403.268,4.925,5.145
403.272,4.925,5.160
403.276,4.935,5.160
403.280,4.940,5.160
403.284,4.910,5.145
403.288,4.915,5.160
403.292,4.920,5.170
403.296,4.915,5.150
403.300,4.910,5.150
403.304,4.900,5.155
403.308,4.905,5.165
403.312,4.895,5.160
403.316,4.895,5.160
403.320,4.895,5.165
403.324,4.910,5.170
403.328,4.920,5.185
403.332,4.920,5.160
403.336,4.915,5.165
403.340,4.920,5.180
403.344,4.925,5.185
403.348,4.940,5.185
403.352,4.935,5.165
403.356,4.935,5.185
403.360,4.940,5.195
403.364,4.920,5.175
403.368,4.925,5.165
403.372,4.945,5.175
403.376,4.930,5.195
403.380,4.920,5.180
403.384,4.915,5.170
403.388,4.940,5.190
403.392,4.945,5.190
403.396,4.935,5.190
403.400,4.925,5.180
403.404,4.915,5.185
403.408,4.930,5.195
403.412,4.940,5.200
403.416,4.935,5.185
403.420,4.925,5.205
403.424,4.920,5.205
403.428,4.920,5.205
403.432,4.910,5.200
403.436,4.900,5.190
403.440,4.910,5.200
403.444,4.915,5.195
403.448,4.905,5.185
403.452,4.895,5.180
403.456,4.930,5.180
403.460,4.955,5.195
403.464,4.960,5.175
403.468,4.950,5.175
403.472,4.950,5.175
403.476,4.950,5.180
403.480,4.970,5.175
403.484,4.970,5.165
403.488,4.990,5.165
403.492,5.005,5.165
403.496,5.005,5.170
403.500,5.000,5.165
403.504,4.990,5.170
403.508,4.995,5.190
403.512,4.995,5.175
403.516,4.970,5.160
403.520,4.970,5.155
403.524,4.980,5.160
403.528,4.975,5.160
403.532,4.935,5.150
403.536,4.920,5.150
403.540,4.940,5.145
403.544,4.955,5.155
403.548,4.955,5.135
403.552,4.930,5.135
403.556,4.930,5.145
403.560,4.930,5.145
403.564,4.945,5.135
403.568,4.935,5.125
403.572,4.935,5.140
403.576,4.955,5.155
403.580,4.955,5.140
403.584,4.955,5.130
403.588,4.960,5.155
403.592,4.990,5.175
403.596,5.055,5.170
403.600,5.075,5.175
403.604,5.660,5.345
403.608,6.060,5.735
403.612,5.655,5.980
403.616,5.230,5.665
403.620,5.175,5.425
403.624,5.190,5.400
403.628,5.170,5.370
403.632,5.130,5.330
403.636,5.105,5.310
403.640,5.125,5.320
403.644,5.135,5.310
403.648,5.100,5.280
403.652,5.070,5.265
403.656,5.055,5.275
403.660,5.065,5.290
403.664,5.105,5.295
403.668,5.155,5.305
403.672,5.220,5.325
403.676,5.255,5.335
403.680,5.265,5.310
403.684,5.280,5.280
403.688,5.315,5.270
403.692,5.350,5.280
403.696,5.395,5.340
403.700,5.420,5.360
403.704,5.410,5.385
403.708,5.350,5.290
403.712,5.245,5.065
403.716,5.145,4.900
403.720,5.040,4.810
403.724,4.935,4.780
403.728,4.835,4.785
403.732,4.780,4.830
403.736,4.780,4.900
403.740,4.820,4.985
403.744,4.835,5.065
403.748,4.855,5.100
403.752,4.865,5.110
403.756,4.870,5.125
403.760,4.865,5.130
403.764,4.845,5.115
403.768,4.845,5.095
403.772,4.850,5.095
403.776,4.880,5.105
403.780,4.870,5.100
403.784,4.870,5.080
403.788,4.855,5.085
403.792,4.870,5.095
403.796,4.870,5.095
403.800,4.865,5.085
403.804,4.865,5.080
403.808,4.860,5.100
403.812,4.845,5.100
403.816,4.845,5.075
403.820,4.865,5.075
403.824,4.875,5.095
403.828,4.870,5.095
403.832,4.850,5.075
403.836,4.835,5.085
403.840,4.850,5.095
403.844,4.860,5.085
403.848,4.845,5.070
403.852,4.860,5.075
403.856,4.865,5.080
403.860,4.865,5.085
403.864,4.870,5.080
403.868,4.865,5.070
403.872,4.865,5.085
403.876,4.855,5.090
403.880,4.855,5.085
403.884,4.840,5.080
403.888,4.855,5.085
403.892,4.865,5.095
403.896,4.870,5.095
403.900,4.865,5.085
403.904,4.870,5.090
403.908,4.880,5.105
403.912,4.885,5.110
403.916,4.880,5.095
403.920,4.870,5.090
403.924,4.885,5.105
403.928,4.900,5.125
403.932,4.900,5.110
403.936,4.885,5.115
403.940,4.880,5.140
403.944,4.890,5.145
403.948,4.890,5.135
403.952,4.910,5.140
403.956,4.935,5.170
403.960,4.935,5.175
403.964,4.930,5.170
403.968,4.925,5.160
403.972,4.960,5.195
403.976,4.970,5.205
403.980,4.965,5.215
403.984,4.965,5.210
403.988,4.975,5.215
403.992,4.990,5.225
403.996,4.995,5.225
404.000,4.995,5.220
404.004,4.985,5.240
404.008,4.975,5.245
404.012,4.970,5.250
404.016,4.970,5.240
404.020,4.985,5.240
404.024,5.000,5.250
404.028,4.985,5.250
404.032,4.960,5.230
404.036,4.945,5.225
404.040,4.955,5.240
404.044,4.965,5.235
404.048,4.965,5.220
404.052,4.945,5.210
404.056,4.935,5.220
404.060,4.940,5.210
404.064,4.940,5.220
404.068,4.945,5.205
404.072,4.950,5.200
404.076,4.955,5.215
404.080,4.945,5.195
404.084,4.925,5.185
404.088,4.920,5.195
404.092,4.940,5.195
404.096,4.945,5.200
404.100,4.945,5.195
404.104,4.910,5.190
404.108,4.920,5.195
404.112,4.925,5.185
404.116,4.910,5.175
404.120,4.915,5.180
404.124,4.935,5.195
404.128,4.935,5.175
404.132,4.905,5.170
404.136,4.900,5.170
404.140,4.905,5.180
404.144,4.910,5.190
404.148,4.915,5.180
404.152,4.905,5.170
404.156,4.915,5.190
404.160,4.925,5.190
404.164,4.900,5.170
404.168,4.880,5.165
404.172,4.890,5.180
404.176,4.910,5.190
404.180,4.905,5.180
404.184,4.905,5.165
404.188,4.905,5.160
404.192,4.910,5.185
404.196,4.910,5.180
404.200,4.905,5.175
404.204,4.880,5.170
404.208,4.875,5.175
404.212,4.895,5.180
404.216,4.905,5.170
404.220,4.910,5.170
404.224,4.915,5.185
404.228,4.905,5.185
404.232,4.895,5.165
404.236,4.900,5.165
404.240,4.915,5.180
404.244,4.900,5.170
404.248,4.895,5.170
404.252,4.900,5.160
404.256,4.905,5.185
404.260,4.905,5.180
404.264,4.910,5.160
404.268,4.895,5.155
404.272,4.895,5.170
404.276,4.900,5.180
404.280,4.905,5.175
404.284,4.890,5.150
404.288,4.890,5.165
404.292,4.905,5.190
404.296,4.895,5.185
404.300,4.900,5.185
404.304,4.875,5.185
404.308,4.885,5.190
404.312,4.880,5.190
404.316,4.870,5.180
404.320,4.870,5.180
404.324,4.880,5.195
404.328,4.885,5.195
404.332,4.880,5.175
404.336,4.870,5.170
404.340,4.890,5.180
404.344,4.900,5.175
404.348,4.900,5.170
404.352,4.900,5.165
404.356,4.915,5.180
404.360,4.910,5.180
404.364,4.910,5.160
404.368,4.910,5.155
404.372,4.930,5.185
404.376,4.960,5.175
404.380,4.980,5.175
404.384,5.000,5.160
404.388,5.050,5.185
404.392,5.160,5.225
404.396,5.535,5.325
404.400,5.705,5.370
404.404,5.740,5.985
404.408,5.280,5.770
404.412,5.195,5.480
404.416,5.200,5.400
404.420,5.145,5.365
404.424,5.135,5.340
404.428,5.115,5.310
404.432,5.110,5.295
404.436,5.090,5.280
404.440,5.085,5.260
404.444,5.090,5.230
404.448,5.070,5.200
404.452,5.045,5.190
404.456,5.030,5.195
404.460,4.985,5.195
404.464,4.930,5.170
404.468,4.890,5.145
404.472,4.850,5.135
404.476,4.795,5.125
404.480,4.685,5.100
404.484,4.575,5.095
404.488,4.520,5.090
404.492,4.510,5.080
404.496,4.450,5.050
404.500,4.430,5.035
404.504,4.390,4.955
404.508,4.390,4.915
404.512,4.390,4.855
404.516,4.380,4.810
404.520,4.370,4.775
404.524,4.395,4.745
404.528,4.420,4.720
404.532,4.455,4.660
404.536,4.495,4.600
404.540,4.580,4.545
404.544,4.630,4.565
404.548,4.670,4.595
404.552,4.725,4.650
404.556,4.785,4.725
404.560,4.820,4.820
404.564,4.835,4.900
404.568,4.840,4.950
404.572,4.840,5.000
404.576,4.855,5.030
404.580,4.870,5.040
404.584,4.860,5.040
404.588,4.860,5.050
404.592,4.875,5.055
404.596,4.875,5.055
404.600,4.865,5.060
404.604,4.860,5.065
404.608,4.885,5.080
404.612,4.895,5.095
404.616,4.900,5.105
404.620,4.920,5.145
404.624,4.940,5.160
404.628,4.960,5.155
404.632,4.955,5.155
404.636,4.960,5.155
404.640,4.975,5.175
404.644,4.990,5.175
404.648,4.980,5.165
404.652,4.980,5.165
404.656,4.995,5.180
404.660,5.010,5.185
404.664,5.010,5.185
404.668,4.995,5.185
404.672,5.020,5.190
404.676,5.035,5.200
404.680,5.035,5.205
404.684,5.030,5.195
404.688,5.040,5.215
404.692,5.050,5.230
404.696,5.055,5.225
404.700,5.050,5.215
404.704,5.050,5.230
404.708,5.075,5.245
404.712,5.075,5.250
404.716,5.075,5.230
404.720,5.080,5.245
404.724,5.090,5.265
404.728,5.100,5.265
404.732,5.095,5.255
404.736,5.085,5.255
404.740,5.085,5.285
404.744,5.100,5.290
404.748,5.090,5.275
404.752,5.095,5.280
404.756,5.095,5.305
404.760,5.115,5.310
404.764,5.110,5.310
404.768,5.105,5.310
404.772,5.100,5.315
404.776,5.115,5.335
404.780,5.110,5.325
404.784,5.090,5.320
404.788,5.090,5.335
404.792,5.090,5.340
404.796,5.085,5.335
404.800,5.075,5.330
404.804,5.055,5.320
404.808,5.065,5.340
404.812,5.055,5.330
404.816,5.035,5.305
404.820,5.020,5.320
404.824,5.020,5.315
404.828,5.005,5.305
404.832,4.995,5.280
404.836,4.980,5.285
404.840,4.985,5.290
404.844,4.975,5.280
404.848,4.960,5.260
404.852,4.945,5.255
404.856,4.945,5.255
404.860,4.940,5.245
404.864,4.925,5.225
404.868,4.920,5.220
404.872,4.910,5.215
404.876,4.920,5.225
404.880,4.910,5.205
404.884,4.895,5.200
404.888,4.905,5.190
404.892,4.905,5.195
404.896,4.900,5.190
404.900,4.900,5.180
404.904,4.880,5.175
404.908,4.895,5.180
404.912,4.895,5.180
404.916,4.890,5.160
404.920,4.875,5.170
404.924,4.885,5.160
404.928,4.885,5.155
404.932,4.880,5.155
404.936,4.875,5.150
404.940,4.880,5.165
404.944,4.885,5.165
404.948,4.875,5.155
404.952,4.865,5.145
404.956,4.880,5.160
404.960,4.885,5.160
404.964,4.875,5.155
404.968,4.875,5.145
404.972,4.870,5.145
404.976,4.885,5.150
404.980,4.880,5.145
404.984,4.870,5.125
404.988,4.865,5.130
404.992,4.875,5.140
404.996,4.870,5.140
405.000,4.865,5.140
405.004,4.860,5.135
405.008,4.880,5.140
405.012,4.875,5.135
405.016,4.865,5.120
405.020,4.860,5.125
405.024,4.875,5.135
405.028,4.880,5.135
405.032,4.860,5.125
405.036,4.845,5.135
405.040,4.865,5.130
405.044,4.875,5.130
405.048,4.855,5.125
405.052,4.860,5.130
405.056,4.855,5.140
405.060,4.860,5.135
405.064,4.870,5.125
405.068,4.845,5.115
405.072,4.845,5.115
405.076,4.860,5.135
405.080,4.845,5.115
405.084,4.845,5.110
405.088,4.845,5.125
405.092,4.860,5.125
405.096,4.850,5.120
405.100,4.840,5.115
405.104,4.820,5.115
405.108,4.830,5.125
405.112,4.840,5.125
405.116,4.830,5.105
405.120,4.830,5.120
405.124,4.830,5.130
405.128,4.855,5.130
405.132,4.840,5.110
405.136,4.835,5.105
405.140,4.840,5.125
405.144,4.850,5.125
405.148,4.845,5.115
405.152,4.835,5.105
405.156,4.840,5.115
405.160,4.850,5.135
405.164,4.830,5.115
405.168,4.825,5.120
405.172,4.830,5.140
405.176,4.835,5.150
405.180,4.830,5.145
405.184,4.825,5.145
405.188,4.835,5.160
405.192,4.860,5.175
405.196,4.900,5.180
405.200,4.920,5.175
405.204,5.440,5.270
405.208,5.960,5.600
405.212,5.650,5.935
405.216,5.170,5.680
405.220,5.085,5.400
405.224,5.130,5.365
405.228,5.105,5.350
405.232,5.070,5.300
405.236,5.050,5.300
405.240,5.070,5.295
405.244,5.070,5.290
405.248,5.060,5.255
405.252,5.050,5.235
405.256,5.065,5.240
405.260,5.075,5.240
405.264,5.055,5.245
405.268,5.025,5.240
405.272,4.980,5.240
405.276,4.940,5.210
405.280,4.880,5.170
405.284,4.795,5.145
405.288,4.690,5.140
405.292,4.645,5.140
405.296,4.605,5.120
405.300,4.585,5.115
405.304,4.480,5.070
405.308,4.470,5.015
405.312,4.460,4.940
405.316,4.455,4.880
405.320,4.455,4.835
405.324,4.445,4.800
405.328,4.455,4.740
405.332,4.480,4.670
405.336,4.510,4.605
405.340,4.575,4.555
405.344,4.625,4.540
405.348,4.675,4.570
405.352,4.705,4.635
405.356,4.765,4.720
405.360,4.800,4.795
405.364,4.815,4.870
405.368,4.800,4.915
405.372,4.810,4.945
405.376,4.845,4.975
405.380,4.840,4.965
405.384,4.835,4.960
405.388,4.850,4.980
405.392,4.865,4.980
405.396,4.855,4.985
405.400,4.855,4.980
405.404,4.840,5.000
405.408,4.860,5.010
405.412,4.860,5.040
405.416,4.865,5.025
405.420,4.875,5.065
405.424,4.905,5.095
405.428,4.915,5.100
405.432,4.910,5.105
405.436,4.915,5.100
405.440,4.925,5.120
405.444,4.940,5.125
405.448,4.945,5.120
405.452,4.930,5.115
405.456,4.945,5.145
405.460,4.960,5.140
405.464,4.960,5.140
405.468,4.970,5.140
405.472,4.975,5.155
405.476,4.990,5.160
405.480,4.990,5.170
405.484,4.985,5.160
405.488,4.985,5.175
405.492,5.000,5.190
405.496,5.000,5.185
405.500,4.990,5.175
405.504,4.995,5.200
405.508,5.025,5.210
405.512,5.030,5.225
405.516,5.030,5.210
405.520,5.015,5.230
405.524,5.040,5.235
405.528,5.040,5.240
405.532,5.040,5.235
405.536,5.035,5.245
405.540,5.060,5.270
405.544,5.050,5.280
405.548,5.055,5.270
405.552,5.040,5.275
405.556,5.045,5.300
405.560,5.055,5.310
405.564,5.050,5.305
405.568,5.050,5.310
405.572,5.065,5.325
405.576,5.070,5.340
405.580,5.060,5.330
405.584,5.050,5.315
405.588,5.040,5.330
405.592,5.050,5.335
405.596,5.045,5.330
405.600,5.040,5.315
405.604,5.020,5.320
405.608,5.020,5.325
405.612,5.015,5.320
405.616,5.000,5.310
405.620,4.975,5.305
405.624,4.980,5.310
405.628,4.965,5.295
405.632,4.960,5.285
405.636,4.945,5.280
405.640,4.940,5.285
405.644,4.940,5.270
405.648,4.930,5.250
405.652,4.920,5.235
405.656,4.920,5.250
405.660,4.925,5.245
405.664,4.905,5.220
405.668,4.895,5.215
405.672,4.900,5.220
405.676,4.900,5.210
405.680,4.900,5.190
405.684,4.890,5.185
405.688,4.880,5.190
405.692,4.895,5.190
405.696,4.880,5.175
405.700,4.875,5.165
405.704,4.875,5.175
405.708,4.880,5.180
405.712,4.875,5.165
405.716,4.865,5.155
405.720,4.850,5.160
405.724,4.870,5.165
405.728,4.880,5.170
405.732,4.860,5.150
405.736,4.855,5.155
405.740,4.870,5.160
405.744,4.870,5.155
405.748,4.855,5.135
405.752,4.850,5.135
405.756,4.865,5.140
405.760,4.870,5.150
405.764,4.860,5.130
405.768,4.865,5.135
405.772,4.860,5.145
405.776,4.875,5.145
405.780,4.865,5.135
405.784,4.850,5.135
405.788,4.855,5.140
405.792,4.865,5.150
405.796,4.850,5.140
405.800,4.855,5.130
405.804,4.855,5.130
405.808,4.860,5.150
405.812,4.860,5.145
405.816,4.845,5.125
405.820,4.845,5.135
405.824,4.850,5.135
405.828,4.855,5.135
405.832,4.840,5.130
405.836,4.835,5.125
405.840,4.855,5.140
405.844,4.855,5.130
405.848,4.835,5.125
405.852,4.835,5.130
405.856,4.850,5.140
405.860,4.855,5.135
405.864,4.840,5.125
405.868,4.835,5.120
405.872,4.830,5.125
405.876,4.850,5.130
405.880,4.855,5.125
405.884,4.835,5.105
405.888,4.835,5.125
405.892,4.845,5.125
405.896,4.845,5.125
405.900,4.840,5.115
405.904,4.830,5.115
405.908,4.840,5.120
405.912,4.850,5.120
405.916,4.835,5.110
405.920,4.825,5.105
405.924,4.845,5.120
405.928,4.850,5.120
405.932,4.840,5.105
405.936,4.835,5.110
405.940,4.850,5.130
405.944,4.845,5.120
405.948,4.850,5.105
405.952,4.845,5.110
405.956,4.850,5.125
405.960,4.865,5.130
405.964,4.870,5.125
405.968,4.860,5.130
405.972,4.885,5.135
405.976,4.925,5.150
405.980,4.990,5.170
405.984,5.290,5.245
405.988,5.855,5.595
405.992,5.700,5.980
405.996,5.185,5.700
406.000,5.075,5.560
406.004,5.100,5.360
406.008,5.090,5.350
406.012,5.045,5.325
406.016,5.020,5.300
406.020,5.010,5.300
406.024,5.010,5.285
406.028,4.980,5.270
406.032,4.975,5.260
406.036,4.950,5.275
406.040,4.935,5.280
406.044,4.910,5.280
406.048,4.870,5.250
406.052,4.835,5.235
406.056,4.810,5.235
406.060,4.730,5.195
406.064,4.615,5.180
406.068,4.575,5.160
406.072,4.565,5.170
406.076,4.530,5.155
406.080,4.485,5.095
406.084,4.465,5.025
406.088,4.475,4.975
406.092,4.490,4.935
406.096,4.470,4.880
406.100,4.455,4.855
406.104,4.480,4.735
406.108,4.545,4.675
406.112,4.590,4.610
406.116,4.645,4.575
406.120,4.690,4.605
406.124,4.740,4.675
406.128,4.775,4.740
406.132,4.795,4.795
406.136,4.805,4.875
406.140,4.835,4.955
406.144,4.830,4.995
406.148,4.835,4.985
406.152,4.850,4.985
406.156,4.860,4.990
406.160,4.880,4.995
406.164,4.865,4.990
406.168,4.855,5.000
406.172,4.850,5.010
406.176,4.855,5.010
406.180,4.865,5.015
406.184,4.865,5.015
406.188,4.895,5.050
406.192,4.920,5.080
406.196,4.910,5.085
406.200,4.915,5.090
406.204,4.940,5.120
406.208,4.970,5.145
406.212,4.975,5.130
406.216,4.960,5.125
406.220,4.955,5.140
406.224,4.965,5.145
406.228,4.970,5.150
406.232,4.975,5.140
406.236,4.970,5.145
406.240,4.990,5.165
406.244,4.995,5.165
406.248,4.995,5.170
406.252,4.995,5.175
406.256,5.020,5.195
406.260,5.020,5.195
406.264,5.025,5.195
406.268,5.015,5.200
406.272,5.020,5.220
406.276,5.030,5.225
406.280,5.035,5.230
406.284,5.040,5.220
406.288,5.040,5.245
406.292,5.070,5.255
406.296,5.075,5.265
406.300,5.080,5.260
406.304,5.070,5.285
406.308,5.085,5.295
406.312,5.080,5.310
406.316,5.075,5.305
406.320,5.085,5.325
406.324,5.095,5.340
406.328,5.095,5.345
406.332,5.090,5.340
406.336,5.085,5.345
406.340,5.105,5.375
406.344,5.110,5.390
406.348,5.105,5.385
406.352,5.120,5.385
406.356,5.130,5.405
406.360,5.120,5.415
406.364,5.110,5.410
406.368,5.110,5.405
406.372,5.110,5.420
406.376,5.095,5.430
406.380,5.075,5.420
406.384,5.055,5.405
406.388,5.055,5.425
406.392,5.065,5.415
406.396,5.060,5.405
406.400,5.065,5.400
406.404,5.030,5.390
406.408,5.020,5.390
406.412,5.015,5.375
406.416,5.010,5.350
406.420,4.995,5.355
406.424,4.995,5.350
406.428,4.970,5.340
406.432,4.960,5.315
406.436,4.950,5.300
406.440,4.960,5.310
406.444,4.960,5.295
406.448,4.945,5.285
406.452,4.925,5.270
406.456,4.950,5.280
406.460,4.945,5.260
406.464,4.935,5.235
406.468,4.930,5.225
406.472,4.925,5.230
406.476,4.930,5.240
406.480,4.935,5.215
406.484,4.925,5.205
406.488,4.915,5.210
406.492,4.920,5.210
406.496,4.925,5.205
406.500,4.930,5.200
406.504,4.910,5.210
406.508,4.920,5.210
406.512,4.920,5.200
406.516,4.900,5.190
406.520,4.880,5.180
406.524,4.895,5.195
406.528,4.910,5.185
406.532,4.905,5.180
406.536,4.890,5.180
406.540,4.900,5.185
406.544,4.905,5.185
406.548,4.910,5.170
406.552,4.900,5.170
406.556,4.890,5.180
406.560,4.890,5.180
406.564,4.890,5.160
406.568,4.870,5.160
406.572,4.865,5.170
406.576,4.890,5.185
406.580,4.905,5.180
406.584,4.905,5.155
406.588,4.895,5.180
406.592,4.905,5.170
406.596,4.895,5.170
406.600,4.890,5.165
406.604,4.895,5.160
406.608,4.910,5.170
406.612,4.900,5.165
406.616,4.885,5.165
406.620,4.860,5.150
406.624,4.880,5.160
406.628,4.900,5.175
406.632,4.895,5.150
406.636,4.870,5.145
406.640,4.860,5.165
406.644,4.865,5.155
406.648,4.860,5.145
406.652,4.870,5.135
406.656,4.875,5.150
406.660,4.880,5.150
406.664,4.875,5.140
406.668,4.870,5.135
406.672,4.885,5.150
406.676,4.895,5.150
406.680,4.870,5.130
406.684,4.845,5.115
406.688,4.860,5.135
406.692,4.885,5.145
406.696,4.880,5.135
406.700,4.875,5.130
406.704,4.860,5.140
406.708,4.865,5.140
406.712,4.860,5.130
406.716,4.865,5.135
406.720,4.850,5.140
406.724,4.885,5.145
406.728,4.900,5.145
406.732,4.875,5.140
406.736,4.865,5.135
406.740,4.880,5.145
406.744,4.895,5.155
406.748,4.885,5.140
406.752,4.885,5.130
406.756,4.910,5.155
406.760,4.935,5.165
406.764,4.970,5.155
406.768,5.120,5.175
406.772,5.625,5.245
406.776,5.990,5.600
406.780,5.570,5.900
406.784,5.155,5.635
406.788,5.135,5.405
406.792,5.165,5.380
406.796,5.100,5.355
406.800,5.075,5.335
406.804,5.040,5.320
406.808,5.040,5.315
406.812,5.025,5.285
406.816,4.980,5.245
406.820,4.935,5.215
406.824,4.930,5.210
406.828,4.905,5.190
406.832,4.860,5.170
406.836,4.820,5.160
406.840,4.775,5.150
406.844,4.730,5.130
406.848,4.695,5.090
406.852,4.630,5.075
406.856,4.525,5.060
406.860,4.465,5.045
406.864,4.420,5.030
406.868,4.385,5.020
406.872,4.355,5.015
406.876,4.350,4.985
406.880,4.330,4.925
406.884,4.310,4.865
406.888,4.315,4.830
406.892,4.330,4.795
406.896,4.330,4.755
406.900,4.325,4.730
406.904,4.355,4.660
406.908,4.385,4.620
406.912,4.430,4.580
406.916,4.475,4.510
406.920,4.530,4.485
406.924,4.620,4.515
406.928,4.670,4.580
406.932,4.715,4.625
406.936,4.755,4.685
406.940,4.795,4.785
406.944,4.810,4.865
406.948,4.800,4.910
406.952,4.820,4.960
406.956,4.860,5.010
406.960,4.890,5.025
406.964,4.915,5.025
406.968,4.920,5.035
406.972,4.930,5.055
406.976,4.945,5.050
406.980,4.930,5.060
406.984,4.910,5.065
406.988,4.935,5.090
406.992,4.990,5.115
406.996,5.015,5.115
407.000,5.020,5.110
407.004,5.040,5.180
407.008,5.065,5.210
407.012,5.080,5.215
407.016,5.060,5.200
407.020,5.045,5.210
407.024,5.055,5.215
407.028,5.065,5.210
407.032,5.065,5.210
407.036,5.060,5.205
407.040,5.070,5.235
407.044,5.070,5.220
407.048,5.055,5.205
407.052,5.060,5.215
407.056,5.055,5.220
407.060,5.080,5.230
407.064,5.065,5.220
407.068,5.075,5.215
407.072,5.070,5.235
407.076,5.085,5.235
407.080,5.090,5.240
407.084,5.090,5.230
407.088,5.090,5.255
407.092,5.120,5.270
407.096,5.115,5.260
407.100,5.120,5.260
407.104,5.110,5.275
407.108,5.120,5.285
407.112,5.125,5.290
407.116,5.125,5.290
