'Elapsed time','V5','V2'
950.297,-0.445,-2.800
950.300,-0.470,-2.695
950.303,-0.490,-2.585
950.306,-0.505,-2.460
950.308,-0.530,-2.285
950.311,-0.535,-2.080
950.314,-0.505,-1.875
950.317,-0.495,-1.645
950.319,-0.475,-1.430
950.322,-0.460,-1.215
950.325,-0.450,-0.985
950.328,-0.425,-0.765
950.331,-0.450,-0.595
950.333,-0.465,-0.415
950.336,-0.490,-0.245
950.339,-0.505,-0.075
950.342,-0.520,0.100
950.344,-0.525,0.245
950.347,-0.515,0.395
950.350,-0.515,0.520
950.353,-0.515,0.590
950.356,-0.510,0.660
950.358,-0.505,0.715
950.361,-0.500,0.780
950.364,-0.485,0.820
950.367,-0.485,0.850
950.369,-0.490,0.875
950.372,-0.475,0.900
950.375,-0.480,0.940
950.378,-0.475,0.980
950.381,-0.465,1.010
950.383,-0.470,1.035
950.386,-0.485,1.045
950.389,-0.490,1.065
950.392,-0.480,1.100
950.394,-0.460,1.130
950.397,-0.460,1.165
950.400,-0.465,1.180
950.403,-0.455,1.200
950.406,-0.475,1.205
950.408,-0.490,1.245
950.411,-0.490,1.270
950.414,-0.455,1.310
950.417,-0.460,1.325
950.419,-0.430,1.345
950.422,-0.430,1.365
950.425,-0.430,1.400
950.428,-0.435,1.430
950.431,-0.425,1.460
950.433,-0.415,1.475
950.436,-0.420,1.505
950.439,-0.445,1.530
950.442,-0.460,1.560
950.444,-0.455,1.600
950.447,-0.450,1.645
950.450,-0.445,1.670
950.453,-0.450,1.685
950.456,-0.445,1.700
950.458,-0.445,1.735
950.461,-0.425,1.775
950.464,-0.415,1.790
950.467,-0.410,1.800
950.469,-0.405,1.820
950.472,-0.395,1.835
950.475,-0.400,1.850
950.478,-0.385,1.880
950.481,-0.375,1.890
950.483,-0.370,1.895
950.486,-0.365,1.895
950.489,-0.355,1.890
950.492,-0.360,1.895
950.494,-0.355,1.890
950.497,-0.355,1.875
950.500,-0.340,1.850
950.503,-0.350,1.825
950.506,-0.355,1.800
950.508,-0.350,1.770
950.511,-0.325,1.745
950.514,-0.280,1.715
950.517,-0.275,1.660
950.519,-0.270,1.600
950.522,-0.270,1.555
950.525,-0.275,1.505
950.528,-0.270,1.450
950.531,-0.255,1.405
950.533,-0.250,1.340
950.536,-0.250,1.290
950.539,-0.255,1.220
950.542,-0.255,1.175
950.544,-0.245,1.125
950.547,-0.235,1.060
950.550,-0.260,1.025
950.553,-0.260,0.955
950.556,-0.270,0.890
950.558,-0.275,0.840
950.561,-0.275,0.810
950.564,-0.250,0.750
950.567,-0.240,0.710
950.569,-0.250,0.650
950.572,-0.265,0.600
950.575,-0.285,0.570
950.578,-0.275,0.545
950.581,-0.280,0.505
950.583,-0.290,0.465
950.586,-0.305,0.425
950.589,-0.315,0.380
950.592,-0.330,0.365
950.594,-0.325,0.350
950.597,-0.320,0.320
950.600,-0.325,0.300
950.603,-0.325,0.275
950.606,-0.335,0.250
950.608,-0.340,0.235
950.611,-0.340,0.225
950.614,-0.325,0.215
950.617,-0.345,0.185
950.619,-0.350,0.190
950.622,-0.360,0.165
950.625,-0.370,0.160
950.628,-0.365,0.160
950.631,-0.345,0.145
950.633,-0.350,0.150
950.636,-0.350,0.140
950.639,-0.355,0.130
950.642,-0.355,0.130
950.644,-0.350,0.135
950.647,-0.345,0.130
950.650,-0.350,0.125
950.653,-0.365,0.110
950.656,-0.360,0.115
950.658,-0.370,0.120
950.661,-0.360,0.120
950.664,-0.355,0.125
950.667,-0.355,0.120
950.669,-0.350,0.115
950.672,-0.370,0.110
950.675,-0.370,0.120
950.678,-0.365,0.130
950.681,-0.360,0.125
950.683,-0.355,0.125
950.686,-0.365,0.120
950.689,-0.370,0.125
950.692,-0.380,0.125
950.694,-0.370,0.130
950.697,-0.365,0.140
950.700,-0.365,0.135
950.703,-0.370,0.115
950.706,-0.380,0.105
950.708,-0.380,0.115
950.711,-0.370,0.125
950.714,-0.365,0.145
950.717,-0.370,0.130
950.719,-0.380,0.140
950.722,-0.385,0.125
950.725,-0.395,0.135
950.728,-0.385,0.135
950.731,-0.370,0.130
950.733,-0.380,0.130
950.736,-0.395,0.125
950.739,-0.400,0.115
950.742,-0.395,0.120
950.744,-0.395,0.130
950.747,-0.390,0.125
950.750,-0.380,0.120
950.753,-0.390,0.100
950.756,-0.390,0.110
950.758,-0.400,0.095
950.761,-0.400,0.110
950.764,-0.390,0.100
950.767,-0.400,0.105
950.769,-0.400,0.085
950.772,-0.405,0.090
950.775,-0.410,0.090
950.778,-0.400,0.090
950.781,-0.400,0.095
950.783,-0.410,0.085
950.786,-0.420,0.070
950.789,-0.410,0.060
950.792,-0.420,0.065
950.794,-0.415,0.070
950.797,-0.405,0.065
950.800,-0.400,0.060
950.803,-0.420,0.045
950.806,-0.425,0.035
950.808,-0.420,0.045
950.811,-0.430,0.050
950.814,-0.400,0.050
950.817,-0.410,0.045
950.819,-0.415,0.035
950.822,-0.420,0.030
950.825,-0.425,0.035
950.828,-0.410,0.040
950.831,-0.400,0.040
950.833,-0.405,0.045
950.836,-0.415,0.020
950.839,-0.430,0.025
950.842,-0.410,0.030
950.844,-0.425,0.030
950.847,-0.405,0.020
950.850,-0.420,0.025
950.853,-0.415,0.015
950.856,-0.425,0.000
950.858,-0.425,0.000
950.861,-0.420,0.015
950.864,-0.410,0.015
950.867,-0.425,0.015
950.869,-0.425,0.000
950.872,-0.430,-0.010
950.875,-0.435,-0.005
950.878,-0.420,0.005
950.881,-0.415,0.010
950.883,-0.415,0.000
950.886,-0.430,-0.010
950.889,-0.430,-0.015
950.892,-0.440,-0.005
950.894,-0.440,0.005
950.897,-0.425,0.000
950.900,-0.435,0.010
950.903,-0.440,-0.020
950.906,-0.445,-0.005
950.908,-0.440,-0.010
950.911,-0.440,-0.005
950.914,-0.425,0.005
950.917,-0.445,-0.010
950.919,-0.430,-0.020
950.922,-0.430,-0.030
950.925,-0.430,-0.025
950.928,-0.430,-0.005
950.931,-0.425,-0.005
950.933,-0.430,-0.020
950.936,-0.435,-0.015
950.939,-0.435,-0.025
950.942,-0.435,-0.015
950.944,-0.425,-0.005
950.947,-0.425,0.000
950.950,-0.435,0.005
950.953,-0.445,-0.010
950.956,-0.445,-0.020
950.958,-0.450,-0.010
950.961,-0.445,-0.010
950.964,-0.430,0.005
950.967,-0.430,0.000
950.969,-0.425,0.005
950.972,-0.435,0.010
950.975,-0.425,0.030
950.978,-0.415,0.030
950.981,-0.410,0.045
950.983,-0.410,0.045
950.986,-0.410,0.045
950.989,-0.435,0.045
950.992,-0.425,0.060
950.994,-0.405,0.075
950.997,-0.390,0.070
951.000,-0.390,0.100
951.003,-0.375,0.145
951.006,-0.365,0.360
951.008,-0.340,0.750
951.011,-0.290,1.050
951.014,-0.215,0.990
951.017,-0.115,0.700
951.019,0.135,0.485
951.022,0.515,0.410
951.025,0.750,0.365
951.028,0.650,0.310
951.031,0.355,0.235
951.033,0.135,0.155
951.036,0.045,0.040
951.039,0.035,-0.095
951.042,0.050,-0.260
951.044,0.075,-0.415
951.047,0.075,-0.595
951.050,0.075,-0.815
951.053,0.075,-1.025
951.056,0.065,-1.230
951.058,0.065,-1.390
951.061,0.070,-1.535
951.064,0.060,-1.690
951.067,0.030,-1.860
951.069,0.025,-2.070
951.072,0.025,-2.270
951.075,0.030,-2.420
951.078,0.020,-2.525
951.081,0.000,-2.610
951.083,-0.025,-2.705
951.086,-0.075,-2.790
951.089,-0.105,-2.875
951.092,-0.145,-2.925
951.094,-0.180,-2.935
951.097,-0.210,-2.945
951.100,-0.260,-2.975
951.103,-0.310,-3.000
951.106,-0.380,-3.000
951.108,-0.470,-3.005
951.111,-0.525,-2.995
951.114,-0.560,-2.995
951.117,-0.575,-3.000
951.119,-0.535,-2.990
951.122,-0.495,-2.975
951.125,-0.455,-2.920
951.128,-0.440,-2.845
951.131,-0.420,-2.740
951.133,-0.445,-2.635
951.136,-0.470,-2.515
951.139,-0.490,-2.370
951.142,-0.505,-2.195
951.144,-0.500,-1.980
951.147,-0.480,-1.775
951.150,-0.455,-1.565
951.153,-0.430,-1.355
951.156,-0.425,-1.125
951.158,-0.445,-0.890
951.161,-0.455,-0.700
951.164,-0.465,-0.500
951.167,-0.495,-0.325
951.169,-0.505,-0.160
951.172,-0.525,0.020
951.175,-0.545,0.190
951.178,-0.540,0.340
951.181,-0.535,0.470
951.183,-0.545,0.570
951.186,-0.540,0.645
951.189,-0.545,0.705
951.192,-0.550,0.765
951.194,-0.535,0.800
951.197,-0.525,0.860
951.200,-0.540,0.885
951.203,-0.540,0.905
951.206,-0.545,0.935
951.208,-0.555,0.975
951.211,-0.530,1.010
951.214,-0.520,1.030
951.217,-0.525,1.055
951.219,-0.525,1.075
951.222,-0.530,1.100
951.225,-0.525,1.120
951.228,-0.520,1.145
951.231,-0.520,1.180
951.233,-0.525,1.200
951.236,-0.530,1.215
951.239,-0.530,1.215
951.242,-0.530,1.255
951.244,-0.520,1.280
951.247,-0.500,1.315
951.250,-0.500,1.340
951.253,-0.515,1.360
951.256,-0.535,1.380
951.258,-0.535,1.410
951.261,-0.515,1.445
951.264,-0.510,1.485
951.267,-0.500,1.505
951.269,-0.510,1.515
951.272,-0.510,1.545
951.275,-0.510,1.585
951.278,-0.515,1.630
951.281,-0.500,1.650
951.283,-0.490,1.680
951.286,-0.505,1.700
951.289,-0.515,1.730
951.292,-0.510,1.760
951.294,-0.495,1.795
951.297,-0.485,1.815
951.300,-0.470,1.830
951.303,-0.490,1.840
951.306,-0.490,1.855
951.308,-0.475,1.875
951.311,-0.475,1.905
951.314,-0.450,1.920
951.317,-0.445,1.920
951.319,-0.445,1.910
951.322,-0.445,1.925
951.325,-0.450,1.920
951.328,-0.430,1.925
951.331,-0.410,1.900
951.333,-0.405,1.910
951.336,-0.400,1.865
951.339,-0.400,1.845
951.342,-0.410,1.830
951.344,-0.385,1.805
951.347,-0.375,1.765
951.350,-0.365,1.715
951.353,-0.365,1.670
951.356,-0.360,1.615
951.358,-0.355,1.570
951.361,-0.345,1.550
951.364,-0.320,1.490
951.367,-0.320,1.425
951.369,-0.320,1.365
951.372,-0.320,1.290
951.375,-0.325,1.245
951.378,-0.320,1.195
951.381,-0.300,1.145
951.383,-0.300,1.085
951.386,-0.300,1.015
951.389,-0.305,0.950
951.392,-0.310,0.905
951.394,-0.305,0.860
951.397,-0.290,0.800
951.400,-0.300,0.755
951.403,-0.310,0.695
951.406,-0.305,0.630
951.408,-0.315,0.615
951.411,-0.305,0.560
951.414,-0.300,0.530
951.417,-0.305,0.485
951.419,-0.315,0.445
951.422,-0.335,0.415
951.425,-0.345,0.375
951.428,-0.330,0.360
951.431,-0.325,0.330
951.433,-0.330,0.315
951.436,-0.335,0.275
951.439,-0.350,0.245
951.442,-0.350,0.250
951.444,-0.345,0.245
951.447,-0.330,0.225
951.450,-0.340,0.205
951.453,-0.355,0.190
951.456,-0.355,0.175
951.458,-0.365,0.165
951.461,-0.355,0.175
951.464,-0.360,0.155
951.467,-0.345,0.150
951.469,-0.375,0.140
951.472,-0.380,0.120
951.475,-0.385,0.130
951.478,-0.365,0.145
951.481,-0.365,0.130
951.483,-0.360,0.130
951.486,-0.370,0.115
951.489,-0.385,0.115
951.492,-0.380,0.125
951.494,-0.370,0.125
951.497,-0.355,0.120
951.500,-0.360,0.130
951.503,-0.365,0.115
951.506,-0.365,0.105
951.508,-0.370,0.125
951.511,-0.365,0.125
951.514,-0.355,0.130
951.517,-0.355,0.135
951.519,-0.350,0.125
951.522,-0.365,0.115
951.525,-0.365,0.130
951.528,-0.365,0.130
951.531,-0.355,0.130
951.533,-0.365,0.135
951.536,-0.375,0.120
951.539,-0.380,0.125
951.542,-0.380,0.135
951.544,-0.370,0.140
951.547,-0.365,0.140
951.550,-0.375,0.135
951.553,-0.390,0.125
951.556,-0.385,0.125
951.558,-0.375,0.125
951.561,-0.375,0.140
951.564,-0.360,0.130
951.567,-0.375,0.135
951.569,-0.380,0.130
951.572,-0.385,0.110
951.575,-0.385,0.125
951.578,-0.390,0.130
951.581,-0.385,0.130
951.583,-0.390,0.125
951.586,-0.385,0.105
951.589,-0.400,0.105
951.592,-0.400,0.100
951.594,-0.385,0.110
951.597,-0.385,0.105
951.600,-0.395,0.105
951.603,-0.395,0.085
951.606,-0.400,0.070
951.608,-0.395,0.080
951.611,-0.390,0.090
951.614,-0.380,0.085
951.617,-0.410,0.075
951.619,-0.415,0.065
951.622,-0.415,0.060
951.625,-0.410,0.055
951.628,-0.400,0.060
951.631,-0.395,0.055
951.633,-0.400,0.055
951.636,-0.410,0.030
951.639,-0.410,0.030
951.642,-0.415,0.030
951.644,-0.405,0.040
951.647,-0.395,0.045
951.650,-0.410,0.045
951.653,-0.415,0.010
951.656,-0.420,0.005
951.658,-0.435,0.020
951.661,-0.415,0.020
951.664,-0.395,0.020
951.667,-0.405,0.015
951.669,-0.410,0.005
951.672,-0.415,-0.005
951.675,-0.420,0.005
951.678,-0.430,-0.005
951.681,-0.410,0.005
951.683,-0.410,0.005
951.686,-0.420,-0.015
951.689,-0.435,-0.020
951.692,-0.425,-0.015
951.694,-0.425,-0.015
951.697,-0.410,-0.005
951.700,-0.425,-0.010
951.703,-0.430,-0.020
951.706,-0.435,-0.030
951.708,-0.430,-0.020
951.711,-0.415,-0.015
951.714,-0.410,-0.015
951.717,-0.420,-0.025
951.719,-0.420,-0.035
951.722,-0.440,-0.040
951.725,-0.435,-0.030
951.728,-0.420,-0.025
951.731,-0.415,-0.030
951.733,-0.420,-0.030
951.736,-0.435,-0.045
951.739,-0.435,-0.045
951.742,-0.430,-0.050
951.744,-0.430,-0.035
951.747,-0.420,-0.035
951.750,-0.425,-0.040
951.753,-0.420,-0.050
951.756,-0.435,-0.055
951.758,-0.435,-0.055
951.761,-0.420,-0.050
951.764,-0.415,-0.045
951.767,-0.420,-0.055
951.769,-0.425,-0.055
951.772,-0.425,-0.070
951.775,-0.425,-0.065
951.778,-0.420,-0.055
951.781,-0.405,-0.050
951.783,-0.415,-0.050
951.786,-0.410,-0.070
951.789,-0.430,-0.075
951.792,-0.425,-0.070
951.794,-0.415,-0.050
951.797,-0.410,-0.065
951.800,-0.400,-0.055
951.803,-0.410,-0.060
951.806,-0.410,-0.060
951.808,-0.435,-0.060
951.811,-0.420,-0.060
951.814,-0.410,-0.060
951.817,-0.415,-0.060
951.819,-0.405,-0.070
951.822,-0.410,-0.075
951.825,-0.410,-0.075
951.828,-0.410,-0.065
951.831,-0.390,-0.065
951.833,-0.395,-0.060
951.836,-0.395,-0.070
951.839,-0.400,-0.070
951.842,-0.395,-0.060
951.844,-0.400,-0.055
951.847,-0.380,-0.050
951.850,-0.385,-0.055
951.853,-0.380,-0.055
951.856,-0.385,-0.050
951.858,-0.380,-0.025
951.861,-0.380,0.005
951.864,-0.350,0.075
951.867,-0.340,0.320
951.869,-0.310,0.680
951.872,-0.265,0.880
951.875,-0.185,0.785
951.878,-0.015,0.560
951.881,0.305,0.410
951.883,0.680,0.345
951.886,0.845,0.295
951.889,0.670,0.225
951.892,0.335,0.195
951.894,0.110,0.135
951.897,0.045,0.015
951.900,0.055,-0.125
951.903,0.050,-0.280
951.906,0.040,-0.450
951.908,0.035,-0.620
951.911,0.045,-0.825
951.914,0.050,-1.040
951.917,0.055,-1.240
951.919,0.060,-1.415
951.922,0.055,-1.565
951.925,0.040,-1.710
951.928,0.040,-1.845
951.931,0.025,-2.020
951.933,0.015,-2.225
951.936,0.015,-2.425
951.939,0.000,-2.570
951.942,-0.020,-2.680
951.944,-0.040,-2.745
951.947,-0.065,-2.815
951.950,-0.105,-2.890
951.953,-0.160,-2.965
951.956,-0.225,-3.010
951.958,-0.275,-3.030
951.961,-0.325,-3.045
951.964,-0.370,-3.045
951.967,-0.435,-3.060
951.969,-0.495,-3.075
951.972,-0.570,-3.085
951.975,-0.625,-3.090
951.978,-0.650,-3.065
951.981,-0.625,-3.080
951.983,-0.585,-3.045
951.986,-0.560,-3.045
951.989,-0.520,-3.050
951.992,-0.495,-2.995
951.994,-0.470,-2.945
951.997,-0.460,-2.865
952.000,-0.460,-2.770
952.003,-0.485,-2.665
952.006,-0.495,-2.530
952.008,-0.485,-2.355
952.011,-0.470,-2.160
952.014,-0.435,-1.935
952.017,-0.410,-1.720
952.019,-0.390,-1.490
952.022,-0.380,-1.255
952.025,-0.360,-1.015
952.028,-0.375,-0.790
952.031,-0.390,-0.600
952.033,-0.415,-0.415
952.036,-0.445,-0.260
952.039,-0.480,-0.085
952.042,-0.475,0.090
952.044,-0.485,0.250
952.047,-0.470,0.400
952.050,-0.470,0.510
952.053,-0.480,0.595
952.056,-0.485,0.665
952.058,-0.485,0.715
952.061,-0.465,0.770
952.064,-0.475,0.805
952.067,-0.465,0.835
952.069,-0.480,0.870
952.072,-0.490,0.890
952.075,-0.480,0.920
952.078,-0.480,0.955
952.081,-0.480,0.975
952.083,-0.490,1.005
952.086,-0.490,1.010
952.089,-0.495,1.030
952.092,-0.515,1.050
952.094,-0.495,1.070
952.097,-0.495,1.100
952.100,-0.495,1.110
952.103,-0.510,1.115
952.106,-0.510,1.125
952.108,-0.510,1.165
952.111,-0.505,1.180
952.114,-0.505,1.195
952.117,-0.505,1.220
952.119,-0.520,1.235
952.122,-0.520,1.245
952.125,-0.525,1.275
952.128,-0.525,1.315
952.131,-0.515,1.335
952.133,-0.515,1.350
952.136,-0.515,1.360
952.139,-0.530,1.385
952.142,-0.525,1.405
952.144,-0.520,1.455
952.147,-0.505,1.470
952.150,-0.520,1.490
952.153,-0.515,1.505
952.156,-0.530,1.530
952.158,-0.520,1.560
952.161,-0.525,1.600
952.164,-0.520,1.625
952.167,-0.510,1.645
952.169,-0.500,1.655
952.172,-0.515,1.680
952.175,-0.520,1.715
952.178,-0.500,1.750
952.181,-0.485,1.765
952.183,-0.480,1.775
952.186,-0.495,1.780
952.189,-0.485,1.800
952.192,-0.485,1.815
952.194,-0.455,1.840
952.197,-0.455,1.840
952.200,-0.435,1.850
952.203,-0.435,1.845
952.206,-0.440,1.845
952.208,-0.430,1.850
952.211,-0.400,1.850
952.214,-0.380,1.830
952.217,-0.375,1.815
952.219,-0.365,1.785
952.222,-0.365,1.755
952.225,-0.350,1.735
952.228,-0.320,1.715
952.231,-0.310,1.665
952.233,-0.300,1.620
952.236,-0.295,1.555
952.239,-0.295,1.500
952.242,-0.285,1.455
952.244,-0.265,1.405
952.247,-0.240,1.355
952.250,-0.240,1.290
952.253,-0.240,1.220
952.256,-0.240,1.165
952.258,-0.230,1.120
952.261,-0.225,1.065
952.264,-0.215,1.005
952.267,-0.220,0.955
952.269,-0.215,0.885
952.272,-0.225,0.835
952.275,-0.220,0.770
952.278,-0.210,0.725
952.281,-0.195,0.665
952.283,-0.200,0.615
952.286,-0.220,0.575
952.289,-0.230,0.515
952.292,-0.225,0.490
952.294,-0.235,0.465
952.297,-0.225,0.420
952.300,-0.240,0.395
952.303,-0.245,0.350
952.306,-0.255,0.325
952.308,-0.275,0.300
952.311,-0.265,0.290
952.314,-0.250,0.275
952.317,-0.260,0.250
952.319,-0.270,0.225
952.322,-0.295,0.210
952.325,-0.300,0.195
952.328,-0.305,0.200
952.331,-0.290,0.185
952.333,-0.290,0.170
952.336,-0.305,0.155
952.339,-0.305,0.150
952.342,-0.315,0.165
952.344,-0.305,0.165
952.347,-0.295,0.155
952.350,-0.300,0.150
952.353,-0.305,0.140
952.356,-0.320,0.135
952.358,-0.325,0.135
952.361,-0.315,0.150
952.364,-0.300,0.140
952.367,-0.310,0.145
952.369,-0.310,0.110
952.372,-0.320,0.125
952.375,-0.320,0.125
952.378,-0.315,0.140
952.381,-0.305,0.140
952.383,-0.310,0.135
952.386,-0.320,0.120
952.389,-0.325,0.130
952.392,-0.320,0.125
952.394,-0.320,0.135
952.397,-0.310,0.135
952.400,-0.310,0.135
952.403,-0.315,0.120
952.406,-0.330,0.110
952.408,-0.335,0.120
952.411,-0.330,0.135
952.414,-0.310,0.120
952.417,-0.320,0.125
952.419,-0.330,0.115
952.422,-0.325,0.115
952.425,-0.335,0.115
952.428,-0.315,0.120
952.431,-0.305,0.110
952.433,-0.295,0.115
952.436,-0.310,0.110
952.439,-0.315,0.100
952.442,-0.320,0.095
952.444,-0.325,0.095
952.447,-0.330,0.085
952.450,-0.335,0.075
952.453,-0.330,0.080
952.456,-0.340,0.070
952.458,-0.355,0.065
952.461,-0.355,0.080
952.464,-0.340,0.075
952.467,-0.335,0.065
952.469,-0.335,0.045
952.472,-0.340,0.035
952.475,-0.335,0.045
952.478,-0.340,0.055
952.481,-0.340,0.050
952.483,-0.340,0.040
952.486,-0.345,0.030
952.489,-0.345,0.020
952.492,-0.345,0.015
952.494,-0.350,0.015
952.497,-0.335,0.025
952.500,-0.345,0.025
952.503,-0.355,-0.010
952.506,-0.375,0.000
952.508,-0.370,-0.005
952.511,-0.360,0.000
952.514,-0.340,-0.015
952.517,-0.340,-0.015
952.519,-0.345,-0.035
952.522,-0.355,-0.035
952.525,-0.370,-0.025
952.528,-0.370,-0.020
952.531,-0.355,-0.025
952.533,-0.355,-0.020
952.536,-0.360,-0.040
952.539,-0.370,-0.050
952.542,-0.370,-0.040
952.544,-0.370,-0.040
952.547,-0.350,-0.040
952.550,-0.365,-0.045
952.553,-0.350,-0.050
952.556,-0.360,-0.055
952.558,-0.370,-0.050
952.561,-0.365,-0.050
952.564,-0.355,-0.055
952.567,-0.355,-0.050
952.569,-0.355,-0.060
952.572,-0.370,-0.075
952.575,-0.375,-0.075
952.578,-0.365,-0.045
952.581,-0.355,-0.065
952.583,-0.370,-0.055
952.586,-0.365,-0.085
952.589,-0.370,-0.080
952.592,-0.370,-0.080
952.594,-0.360,-0.065
952.597,-0.350,-0.065
952.600,-0.350,-0.055
952.603,-0.360,-0.080
952.606,-0.365,-0.085
952.608,-0.370,-0.085
952.611,-0.365,-0.065
952.614,-0.355,-0.070
952.617,-0.360,-0.080
952.619,-0.360,-0.090
952.622,-0.365,-0.095
952.625,-0.365,-0.080
952.628,-0.360,-0.070
952.631,-0.350,-0.090
952.633,-0.335,-0.080
952.636,-0.355,-0.085
952.639,-0.360,-0.095
952.642,-0.355,-0.095
952.644,-0.365,-0.070
952.647,-0.365,-0.080
952.650,-0.370,-0.080
952.653,-0.365,-0.095
952.656,-0.375,-0.100
952.658,-0.365,-0.095
952.661,-0.360,-0.080
952.664,-0.335,-0.095
952.667,-0.340,-0.090
952.669,-0.340,-0.100
952.672,-0.345,-0.105
952.675,-0.340,-0.100
952.678,-0.345,-0.085
952.681,-0.360,-0.090
952.683,-0.350,-0.095
952.686,-0.355,-0.095
952.689,-0.365,-0.095
952.692,-0.375,-0.075
952.694,-0.345,-0.080
952.697,-0.330,-0.080
952.700,-0.325,-0.090
952.703,-0.330,-0.090
952.706,-0.330,-0.100
952.708,-0.340,-0.090
952.711,-0.330,-0.080
952.714,-0.330,-0.080
952.717,-0.330,-0.065
952.719,-0.320,-0.070
952.722,-0.315,-0.045
952.725,-0.310,0.020
952.728,-0.285,0.190
952.731,-0.270,0.540
952.733,-0.240,0.915
952.736,-0.210,0.940
952.739,-0.155,0.695
952.742,0.045,0.455
952.744,0.395,0.355
952.747,0.715,0.310
952.750,0.730,0.250
952.753,0.445,0.170
952.756,0.185,0.080
952.758,0.080,-0.015
952.761,0.095,-0.140
952.764,0.120,-0.320
952.767,0.125,-0.505
952.769,0.115,-0.720
952.772,0.105,-0.965
952.775,0.110,-1.185
952.778,0.115,-1.370
952.781,0.135,-1.540
952.783,0.120,-1.690
952.786,0.100,-1.845
952.789,0.075,-2.010
952.792,0.075,-2.200
952.794,0.085,-2.390
952.797,0.110,-2.540
952.800,0.105,-2.660
952.803,0.065,-2.745
952.806,0.030,-2.830
952.808,-0.010,-2.890
952.811,-0.045,-2.950
952.814,-0.090,-2.995
952.817,-0.145,-3.020
952.819,-0.225,-3.050
952.822,-0.300,-3.075
952.825,-0.370,-3.075
952.828,-0.465,-3.085
952.831,-0.540,-3.085
952.833,-0.600,-3.090
952.836,-0.615,-3.090
952.839,-0.595,-3.085
952.842,-0.540,-3.070
952.844,-0.485,-3.045
952.847,-0.450,-3.010
952.850,-0.450,-2.975
952.853,-0.450,-2.895
952.856,-0.470,-2.785
952.858,-0.490,-2.620
952.861,-0.485,-2.470
952.864,-0.475,-2.285
952.867,-0.470,-2.085
952.869,-0.440,-1.875
952.872,-0.415,-1.640
952.875,-0.380,-1.395
952.878,-0.340,-1.145
952.881,-0.340,-0.905
952.883,-0.350,-0.690
952.886,-0.385,-0.485
952.889,-0.385,-0.280
952.892,-0.370,-0.090
952.894,-0.355,0.075
952.897,-0.350,0.225
952.900,-0.350,0.370
952.903,-0.360,0.480
952.906,-0.365,0.580
952.908,-0.365,0.665
952.911,-0.345,0.725
952.914,-0.325,0.770
952.917,-0.310,0.785
952.919,-0.325,0.805
952.922,-0.320,0.830
952.925,-0.315,0.855
952.928,-0.305,0.885
952.931,-0.285,0.905
952.933,-0.285,0.920
952.936,-0.285,0.930
952.939,-0.295,0.945
952.942,-0.290,0.985
952.944,-0.290,1.020
952.947,-0.270,1.050
952.950,-0.280,1.070
952.953,-0.300,1.080
952.956,-0.315,1.090
952.958,-0.345,1.110
952.961,-0.360,1.135
952.964,-0.355,1.150
952.967,-0.350,1.175
952.969,-0.365,1.180
952.972,-0.360,1.200
952.975,-0.355,1.220
952.978,-0.360,1.270
952.981,-0.355,1.280
952.983,-0.360,1.305
952.986,-0.380,1.310
952.989,-0.395,1.320
952.992,-0.400,1.355
952.994,-0.400,1.390
952.997,-0.390,1.405
953.000,-0.385,1.435
953.003,-0.390,1.450
953.006,-0.400,1.465
953.008,-0.405,1.500
953.011,-0.405,1.520
953.014,-0.390,1.550
953.017,-0.385,1.570
953.019,-0.385,1.580
953.022,-0.390,1.590
953.025,-0.390,1.610
953.028,-0.380,1.655
953.031,-0.360,1.675
953.033,-0.370,1.685
953.036,-0.380,1.690
953.039,-0.370,1.700
953.042,-0.355,1.730
953.044,-0.340,1.760
953.047,-0.330,1.760
953.050,-0.315,1.760
953.053,-0.315,1.755
953.056,-0.315,1.755
953.058,-0.300,1.760
953.061,-0.290,1.755
953.064,-0.270,1.735
953.067,-0.260,1.715
953.069,-0.255,1.665
953.072,-0.240,1.640
953.075,-0.220,1.625
953.078,-0.210,1.605
953.081,-0.195,1.560
953.083,-0.180,1.510
953.086,-0.185,1.455
953.089,-0.185,1.395
953.092,-0.185,1.340
953.094,-0.180,1.295
953.097,-0.155,1.225
953.100,-0.140,1.155
953.103,-0.145,1.095
953.106,-0.135,1.035
953.108,-0.125,0.975
953.111,-0.100,0.930
953.114,-0.085,0.865
953.117,-0.090,0.805
953.119,-0.115,0.745
953.122,-0.125,0.685
953.125,-0.135,0.640
953.128,-0.125,0.595
953.131,-0.135,0.555
953.133,-0.125,0.505
953.136,-0.135,0.465
953.139,-0.145,0.430
953.142,-0.160,0.385
953.144,-0.140,0.375
953.147,-0.115,0.330
953.150,-0.130,0.310
953.153,-0.125,0.270
953.156,-0.150,0.260
953.158,-0.180,0.230
953.161,-0.175,0.220
953.164,-0.170,0.215
953.167,-0.195,0.200
953.169,-0.195,0.170
953.172,-0.205,0.160
953.175,-0.195,0.165
953.178,-0.185,0.170
953.181,-0.170,0.150
953.183,-0.185,0.140
953.186,-0.190,0.130
953.189,-0.205,0.120
953.192,-0.195,0.130
953.194,-0.200,0.140
953.197,-0.200,0.130
953.200,-0.200,0.120
953.203,-0.210,0.115
953.206,-0.215,0.120
953.208,-0.210,0.115
953.211,-0.210,0.125
953.214,-0.215,0.125
953.217,-0.215,0.110
953.219,-0.225,0.105
953.222,-0.230,0.105
953.225,-0.225,0.120
