'Elapsed time','V5','V2'
1215.592,-0.190,0.115
1215.594,-0.200,0.105
1215.597,-0.215,0.100
1215.600,-0.195,0.120
1215.603,-0.205,0.120
1215.606,-0.205,0.115
1215.608,-0.210,0.100
1215.611,-0.210,0.095
1215.614,-0.215,0.105
1215.617,-0.215,0.105
1215.619,-0.215,0.110
1215.622,-0.215,0.100
1215.625,-0.215,0.095
1215.628,-0.220,0.070
1215.631,-0.230,0.095
1215.633,-0.230,0.085
1215.636,-0.220,0.105
1215.639,-0.215,0.100
1215.642,-0.215,0.105
1215.644,-0.235,0.080
1215.647,-0.245,0.085
1215.650,-0.225,0.085
1215.653,-0.230,0.100
1215.656,-0.235,0.090
1215.658,-0.240,0.080
1215.661,-0.245,0.075
1215.664,-0.255,0.085
1215.667,-0.240,0.085
1215.669,-0.235,0.085
1215.672,-0.230,0.085
1215.675,-0.250,0.075
1215.678,-0.250,0.070
1215.681,-0.265,0.080
1215.683,-0.255,0.080
1215.686,-0.250,0.090
1215.689,-0.235,0.095
1215.692,-0.250,0.070
1215.694,-0.255,0.065
1215.697,-0.260,0.075
1215.700,-0.250,0.065
1215.703,-0.250,0.080
1215.706,-0.250,0.070
1215.708,-0.250,0.055
1215.711,-0.255,0.060
1215.714,-0.260,0.055
1215.717,-0.265,0.065
1215.719,-0.250,0.070
1215.722,-0.250,0.065
1215.725,-0.265,0.065
1215.728,-0.270,0.050
1215.731,-0.280,0.035
1215.733,-0.280,0.055
1215.736,-0.265,0.065
1215.739,-0.265,0.065
1215.742,-0.265,0.055
1215.744,-0.265,0.045
1215.747,-0.285,0.050
1215.750,-0.275,0.055
1215.753,-0.260,0.055
1215.756,-0.270,0.055
1215.758,-0.275,0.050
1215.761,-0.290,0.040
1215.764,-0.290,0.055
1215.767,-0.280,0.055
1215.769,-0.275,0.055
1215.772,-0.265,0.065
1215.775,-0.275,0.040
1215.778,-0.280,0.035
1215.781,-0.290,0.035
1215.783,-0.280,0.050
1215.786,-0.270,0.045
1215.789,-0.275,0.055
1215.792,-0.280,0.040
1215.794,-0.280,0.030
1215.797,-0.290,0.035
1215.800,-0.270,0.035
1215.803,-0.275,0.050
1215.806,-0.270,0.055
1215.808,-0.265,0.040
1215.811,-0.275,0.040
1215.814,-0.290,0.030
1215.817,-0.280,0.050
1215.819,-0.275,0.040
1215.822,-0.270,0.050
1215.825,-0.265,0.050
1215.828,-0.280,0.025
1215.831,-0.275,0.040
1215.833,-0.270,0.045
1215.836,-0.260,0.050
1215.839,-0.265,0.050
1215.842,-0.250,0.045
1215.844,-0.245,0.030
1215.847,-0.245,0.040
1215.850,-0.225,0.060
1215.853,-0.195,0.070
1215.856,-0.150,0.085
1215.858,-0.065,0.105
1215.861,0.155,0.160
1215.864,0.540,0.410
1215.867,0.705,0.795
1215.869,0.460,0.895
1215.872,0.130,0.625
1215.875,-0.030,0.355
1215.878,-0.050,0.275
1215.881,-0.040,0.270
1215.883,-0.050,0.265
1215.886,-0.070,0.255
1215.889,-0.090,0.230
1215.892,-0.100,0.220
1215.894,-0.110,0.210
1215.897,-0.140,0.195
1215.900,-0.150,0.175
1215.903,-0.160,0.155
1215.906,-0.180,0.130
1215.908,-0.210,0.105
1215.911,-0.235,0.085
1215.914,-0.260,0.095
1215.917,-0.270,0.105
1215.919,-0.295,0.100
1215.922,-0.305,0.085
1215.925,-0.355,0.075
1215.928,-0.385,0.040
1215.931,-0.425,0.040
1215.933,-0.450,0.025
1215.936,-0.490,0.005
1215.939,-0.555,-0.005
1215.942,-0.635,-0.030
1215.944,-0.690,-0.065
1215.947,-0.730,-0.055
1215.950,-0.755,-0.055
1215.953,-0.775,-0.080
1215.956,-0.795,-0.110
1215.958,-0.800,-0.180
1215.961,-0.815,-0.235
1215.964,-0.825,-0.290
1215.967,-0.805,-0.315
1215.969,-0.785,-0.320
1215.972,-0.775,-0.345
1215.975,-0.775,-0.375
1215.978,-0.785,-0.415
1215.981,-0.775,-0.455
1215.983,-0.745,-0.470
1215.986,-0.700,-0.495
1215.989,-0.675,-0.535
1215.992,-0.635,-0.595
1215.994,-0.595,-0.640
1215.997,-0.555,-0.635
1216.000,-0.505,-0.570
1216.003,-0.470,-0.520
1216.006,-0.425,-0.475
1216.008,-0.390,-0.440
1216.011,-0.365,-0.385
1216.014,-0.345,-0.320
1216.017,-0.320,-0.245
1216.019,-0.295,-0.190
1216.022,-0.275,-0.160
1216.025,-0.260,-0.155
1216.028,-0.265,-0.130
1216.031,-0.245,-0.115
1216.033,-0.215,-0.105
1216.036,-0.200,-0.095
1216.039,-0.195,-0.090
1216.042,-0.185,-0.105
1216.044,-0.180,-0.110
1216.047,-0.195,-0.105
1216.050,-0.185,-0.085
1216.053,-0.180,-0.065
1216.056,-0.155,-0.055
1216.058,-0.155,-0.055
1216.061,-0.145,-0.060
1216.064,-0.160,-0.040
1216.067,-0.135,-0.015
1216.069,-0.105,0.010
1216.072,-0.090,0.025
1216.075,-0.100,0.045
1216.078,-0.095,0.055
1216.081,-0.095,0.085
1216.083,-0.090,0.095
1216.086,-0.080,0.100
1216.089,-0.075,0.100
1216.092,-0.075,0.095
1216.094,-0.095,0.080
1216.097,-0.090,0.090
1216.100,-0.085,0.120
1216.103,-0.095,0.115
1216.106,-0.085,0.110
1216.108,-0.085,0.110
1216.111,-0.095,0.100
1216.114,-0.110,0.100
1216.117,-0.100,0.105
1216.119,-0.090,0.115
1216.122,-0.090,0.130
1216.125,-0.095,0.120
1216.128,-0.090,0.105
1216.131,-0.095,0.110
1216.133,-0.080,0.125
1216.136,-0.075,0.145
1216.139,-0.070,0.140
1216.142,-0.080,0.135
1216.144,-0.080,0.130
1216.147,-0.075,0.140
1216.150,-0.075,0.155
1216.153,-0.070,0.155
1216.156,-0.055,0.155
1216.158,-0.055,0.155
1216.161,-0.065,0.140
1216.164,-0.075,0.160
1216.167,-0.055,0.175
1216.169,-0.045,0.180
1216.172,-0.035,0.185
1216.175,-0.040,0.180
1216.178,-0.040,0.180
1216.181,-0.040,0.190
1216.183,-0.035,0.200
1216.186,-0.025,0.215
1216.189,-0.030,0.225
1216.192,-0.025,0.205
1216.194,-0.035,0.210
1216.197,-0.030,0.225
1216.200,-0.015,0.230
1216.203,-0.010,0.245
1216.206,-0.005,0.250
1216.208,-0.010,0.245
1216.211,-0.010,0.245
1216.214,-0.005,0.260
1216.217,0.000,0.275
1216.219,0.015,0.285
1216.222,0.020,0.285
1216.225,0.015,0.290
1216.228,0.005,0.280
1216.231,0.010,0.295
1216.233,0.005,0.310
1216.236,0.035,0.315
1216.239,0.035,0.320
1216.242,0.015,0.320
1216.244,0.015,0.315
1216.247,0.020,0.325
1216.250,0.020,0.340
1216.253,0.020,0.350
1216.256,0.020,0.360
1216.258,0.030,0.350
1216.261,0.020,0.345
1216.264,0.005,0.355
1216.267,0.010,0.370
1216.269,0.010,0.370
1216.272,0.000,0.375
1216.275,0.000,0.370
1216.278,-0.015,0.365
1216.281,-0.015,0.365
1216.283,-0.010,0.380
1216.286,-0.010,0.370
1216.289,-0.015,0.365
1216.292,-0.020,0.360
1216.294,-0.045,0.345
1216.297,-0.050,0.350
1216.300,-0.060,0.350
1216.303,-0.065,0.360
1216.306,-0.055,0.340
1216.308,-0.070,0.335
1216.311,-0.080,0.305
1216.314,-0.080,0.320
1216.317,-0.090,0.305
1216.319,-0.095,0.310
1216.322,-0.095,0.310
1216.325,-0.105,0.290
1216.328,-0.120,0.265
1216.331,-0.135,0.265
1216.333,-0.125,0.255
1216.336,-0.135,0.260
1216.339,-0.145,0.255
1216.342,-0.155,0.235
1216.344,-0.155,0.220
1216.347,-0.165,0.230
1216.350,-0.175,0.230
1216.353,-0.170,0.220
1216.356,-0.170,0.205
1216.358,-0.180,0.190
1216.361,-0.190,0.170
1216.364,-0.195,0.170
1216.367,-0.195,0.175
1216.369,-0.185,0.170
1216.372,-0.180,0.165
1216.375,-0.190,0.155
1216.378,-0.205,0.140
1216.381,-0.210,0.135
1216.383,-0.210,0.135
1216.386,-0.190,0.150
1216.389,-0.205,0.140
1216.392,-0.205,0.120
1216.394,-0.220,0.105
1216.397,-0.235,0.115
1216.400,-0.215,0.120
1216.403,-0.210,0.115
1216.406,-0.220,0.105
1216.408,-0.225,0.105
1216.411,-0.235,0.085
1216.414,-0.255,0.095
1216.417,-0.230,0.095
1216.419,-0.235,0.090
1216.422,-0.235,0.095
1216.425,-0.235,0.075
1216.428,-0.245,0.070
1216.431,-0.250,0.075
1216.433,-0.255,0.075
1216.436,-0.240,0.095
1216.439,-0.240,0.090
1216.442,-0.235,0.075
1216.444,-0.245,0.060
1216.447,-0.255,0.065
1216.450,-0.245,0.075
1216.453,-0.235,0.065
1216.456,-0.250,0.075
1216.458,-0.250,0.070
1216.461,-0.255,0.060
1216.464,-0.265,0.070
1216.467,-0.255,0.070
1216.469,-0.245,0.065
1216.472,-0.250,0.075
1216.475,-0.250,0.060
1216.478,-0.265,0.050
1216.481,-0.275,0.055
1216.483,-0.260,0.060
1216.486,-0.260,0.065
1216.489,-0.250,0.065
1216.492,-0.265,0.040
1216.494,-0.265,0.030
1216.497,-0.285,0.035
1216.500,-0.275,0.045
1216.503,-0.265,0.060
1216.506,-0.260,0.060
1216.508,-0.270,0.040
1216.511,-0.275,0.045
1216.514,-0.280,0.030
1216.517,-0.280,0.035
1216.519,-0.265,0.050
1216.522,-0.270,0.050
1216.525,-0.265,0.035
1216.528,-0.270,0.035
1216.531,-0.300,0.035
1216.533,-0.280,0.040
1216.536,-0.265,0.050
1216.539,-0.270,0.040
1216.542,-0.275,0.035
1216.544,-0.280,0.020
1216.547,-0.285,0.025
1216.550,-0.290,0.030
1216.553,-0.275,0.040
1216.556,-0.270,0.040
1216.558,-0.270,0.025
1216.561,-0.280,0.010
1216.564,-0.290,0.020
1216.567,-0.280,0.030
1216.569,-0.270,0.030
1216.572,-0.275,0.025
1216.575,-0.285,0.015
1216.578,-0.295,0.010
1216.581,-0.295,0.020
1216.583,-0.285,0.020
1216.586,-0.290,0.015
1216.589,-0.280,0.020
1216.592,-0.280,0.010
1216.594,-0.285,0.000
1216.597,-0.295,0.010
1216.600,-0.285,0.015
1216.603,-0.270,0.025
1216.606,-0.280,0.030
1216.608,-0.285,0.015
1216.611,-0.290,0.005
1216.614,-0.290,0.010
1216.617,-0.280,0.005
1216.619,-0.285,0.020
1216.622,-0.270,0.015
1216.625,-0.280,0.005
1216.628,-0.285,0.000
1216.631,-0.300,0.005
1216.633,-0.285,0.015
1216.636,-0.270,0.015
1216.639,-0.275,0.015
1216.642,-0.280,0.020
1216.644,-0.285,0.000
1216.647,-0.275,0.015
1216.650,-0.275,0.025
1216.653,-0.250,0.030
1216.656,-0.260,0.030
1216.658,-0.250,0.015
1216.661,-0.260,0.010
1216.664,-0.255,0.015
1216.667,-0.235,0.045
1216.669,-0.215,0.045
1216.672,-0.180,0.060
1216.675,-0.105,0.070
1216.678,0.080,0.115
1216.681,0.505,0.300
1216.683,0.815,0.680
1216.686,0.635,0.915
1216.689,0.225,0.740
1216.692,-0.035,0.420
1216.694,-0.075,0.255
1216.697,-0.050,0.235
1216.700,-0.045,0.235
1216.703,-0.065,0.225
1216.706,-0.095,0.210
1216.708,-0.110,0.185
1216.711,-0.130,0.175
1216.714,-0.130,0.170
1216.717,-0.155,0.160
1216.719,-0.175,0.130
1216.722,-0.185,0.110
1216.725,-0.210,0.070
1216.728,-0.245,0.060
1216.731,-0.270,0.060
1216.733,-0.295,0.065
1216.736,-0.300,0.070
1216.739,-0.320,0.060
1216.742,-0.355,0.035
1216.744,-0.395,0.015
1216.747,-0.420,-0.010
1216.750,-0.450,0.000
1216.753,-0.485,-0.015
1216.756,-0.545,-0.025
1216.758,-0.635,-0.060
1216.761,-0.710,-0.085
1216.764,-0.740,-0.095
1216.767,-0.765,-0.100
1216.769,-0.765,-0.105
1216.772,-0.795,-0.135
1216.775,-0.810,-0.195
1216.778,-0.830,-0.245
1216.781,-0.830,-0.310
1216.783,-0.810,-0.340
1216.786,-0.785,-0.345
1216.789,-0.770,-0.380
1216.792,-0.770,-0.410
1216.794,-0.770,-0.460
1216.797,-0.775,-0.495
1216.800,-0.740,-0.525
1216.803,-0.695,-0.555
1216.806,-0.655,-0.610
1216.808,-0.620,-0.665
1216.811,-0.575,-0.710
1216.814,-0.535,-0.705
1216.817,-0.475,-0.660
1216.819,-0.435,-0.590
1216.822,-0.400,-0.545
1216.825,-0.355,-0.510
1216.828,-0.335,-0.460
1216.831,-0.310,-0.370
1216.833,-0.295,-0.300
1216.836,-0.275,-0.255
1216.839,-0.265,-0.225
1216.842,-0.250,-0.195
1216.844,-0.265,-0.185
1216.847,-0.255,-0.175
1216.850,-0.235,-0.160
1216.853,-0.215,-0.155
1216.856,-0.215,-0.135
1216.858,-0.195,-0.145
1216.861,-0.205,-0.150
1216.864,-0.220,-0.145
1216.867,-0.210,-0.125
1216.869,-0.190,-0.115
1216.872,-0.195,-0.105
1216.875,-0.200,-0.100
1216.878,-0.215,-0.105
1216.881,-0.200,-0.085
1216.883,-0.180,-0.060
1216.886,-0.175,-0.040
1216.889,-0.150,-0.020
1216.892,-0.155,0.005
1216.894,-0.155,0.010
1216.897,-0.165,0.030
1216.900,-0.140,0.050
1216.903,-0.125,0.065
1216.906,-0.115,0.070
1216.908,-0.115,0.060
1216.911,-0.125,0.065
1216.914,-0.140,0.075
1216.917,-0.135,0.090
1216.919,-0.120,0.110
1216.922,-0.110,0.115
1216.925,-0.125,0.105
1216.928,-0.125,0.110
1216.931,-0.135,0.100
1216.933,-0.120,0.115
1216.936,-0.115,0.135
1216.939,-0.105,0.135
1216.942,-0.095,0.125
1216.944,-0.095,0.120
1216.947,-0.095,0.120
1216.950,-0.105,0.125
1216.953,-0.080,0.140
1216.956,-0.070,0.135
1216.958,-0.070,0.140
1216.961,-0.065,0.135
1216.964,-0.075,0.150
1216.967,-0.050,0.150
1216.969,-0.025,0.155
1216.972,-0.030,0.165
1216.975,-0.040,0.160
1216.978,-0.045,0.150
1216.981,-0.040,0.155
1216.983,-0.035,0.175
1216.986,-0.015,0.195
1216.989,0.005,0.205
1216.992,0.015,0.190
1216.994,0.015,0.180
1216.997,0.015,0.180
1217.000,0.030,0.200
1217.003,0.045,0.220
1217.006,0.035,0.230
1217.008,0.035,0.230
1217.011,0.035,0.225
1217.014,0.015,0.225
1217.017,0.015,0.235
1217.019,0.015,0.255
1217.022,0.010,0.260
1217.025,0.015,0.250
1217.028,0.015,0.260
1217.031,0.010,0.265
1217.033,0.010,0.275
1217.036,0.025,0.295
1217.039,0.020,0.280
1217.042,0.025,0.285
1217.044,0.010,0.275
1217.047,0.000,0.295
1217.050,0.000,0.305
1217.053,0.015,0.310
1217.056,0.020,0.315
1217.058,0.010,0.310
1217.061,0.000,0.310
1217.064,0.000,0.310
1217.067,0.005,0.325
1217.069,0.000,0.335
1217.072,0.015,0.340
1217.075,0.000,0.335
1217.078,-0.005,0.325
1217.081,-0.005,0.345
1217.083,0.010,0.350
1217.086,0.000,0.355
1217.089,0.000,0.355
1217.092,-0.010,0.345
1217.094,-0.020,0.335
1217.097,-0.035,0.330
1217.100,-0.030,0.345
1217.103,-0.025,0.345
1217.106,-0.030,0.340
1217.108,-0.045,0.330
1217.111,-0.055,0.315
1217.114,-0.070,0.315
1217.117,-0.080,0.320
1217.119,-0.070,0.320
1217.122,-0.070,0.295
1217.125,-0.085,0.285
1217.128,-0.105,0.280
1217.131,-0.110,0.285
1217.133,-0.105,0.270
1217.136,-0.105,0.280
1217.139,-0.110,0.265
1217.142,-0.115,0.250
1217.144,-0.125,0.220
1217.147,-0.140,0.230
1217.150,-0.130,0.230
1217.153,-0.130,0.225
1217.156,-0.135,0.220
1217.158,-0.140,0.195
1217.161,-0.165,0.180
1217.164,-0.175,0.175
1217.167,-0.160,0.185
1217.169,-0.150,0.180
1217.172,-0.160,0.165
1217.175,-0.165,0.150
1217.178,-0.175,0.140
1217.181,-0.175,0.135
1217.183,-0.185,0.135
1217.186,-0.175,0.140
1217.189,-0.175,0.130
1217.192,-0.180,0.105
1217.194,-0.190,0.100
1217.197,-0.190,0.105
1217.200,-0.200,0.095
1217.203,-0.190,0.095
1217.206,-0.200,0.095
1217.208,-0.205,0.075
1217.211,-0.215,0.065
1217.214,-0.220,0.075
1217.217,-0.215,0.070
1217.219,-0.210,0.075
1217.222,-0.205,0.075
1217.225,-0.220,0.060
1217.228,-0.220,0.045
1217.231,-0.240,0.050
1217.233,-0.220,0.050
1217.236,-0.230,0.055
1217.239,-0.220,0.060
1217.242,-0.230,0.035
1217.244,-0.235,0.030
1217.247,-0.245,0.030
1217.250,-0.245,0.045
1217.253,-0.230,0.040
1217.256,-0.225,0.040
1217.258,-0.235,0.030
1217.261,-0.245,0.020
1217.264,-0.255,0.030
1217.267,-0.245,0.025
1217.269,-0.235,0.035
1217.272,-0.235,0.040
1217.275,-0.250,0.020
1217.278,-0.270,0.030
1217.281,-0.255,0.020
1217.283,-0.245,0.030
1217.286,-0.245,0.040
1217.289,-0.235,0.040
1217.292,-0.250,0.035
1217.294,-0.265,0.005
1217.297,-0.260,0.010
1217.300,-0.255,0.030
1217.303,-0.255,0.030
1217.306,-0.245,0.020
1217.308,-0.255,0.020
1217.311,-0.270,0.015
1217.314,-0.280,0.020
1217.317,-0.275,0.020
1217.319,-0.260,0.035
1217.322,-0.250,0.035
1217.325,-0.265,0.020
1217.328,-0.270,0.010
1217.331,-0.280,0.010
1217.333,-0.275,0.015
1217.336,-0.265,0.025
1217.339,-0.260,0.015
1217.342,-0.275,0.005
1217.344,-0.275,0.000
1217.347,-0.285,-0.005
1217.350,-0.280,0.010
1217.353,-0.270,0.025
1217.356,-0.275,0.015
1217.358,-0.270,0.000
1217.361,-0.285,-0.015
1217.364,-0.295,0.010
1217.367,-0.295,0.015
1217.369,-0.285,0.015
1217.372,-0.285,0.010
1217.375,-0.280,0.000
1217.378,-0.290,-0.005
1217.381,-0.285,0.005
1217.383,-0.280,0.005
1217.386,-0.270,0.010
1217.389,-0.280,0.005
1217.392,-0.285,0.005
1217.394,-0.280,-0.020
1217.397,-0.290,-0.010
1217.400,-0.280,0.000
1217.403,-0.280,-0.005
1217.406,-0.275,0.000
1217.408,-0.280,-0.015
1217.411,-0.295,-0.015
1217.414,-0.295,-0.020
1217.417,-0.285,-0.020
1217.419,-0.285,0.000
1217.422,-0.270,-0.010
1217.425,-0.280,-0.015
1217.428,-0.290,-0.030
1217.431,-0.290,-0.010
1217.433,-0.285,0.000
1217.436,-0.275,0.000
1217.439,-0.285,-0.015
1217.442,-0.275,-0.020
1217.444,-0.285,-0.020
1217.447,-0.290,-0.015
1217.450,-0.285,-0.005
1217.453,-0.275,0.000
1217.456,-0.275,-0.005
1217.458,-0.280,-0.010
1217.461,-0.285,-0.030
1217.464,-0.300,-0.015
1217.467,-0.280,-0.015
1217.469,-0.275,-0.015
1217.472,-0.260,0.000
1217.475,-0.250,-0.010
1217.478,-0.260,-0.020
1217.481,-0.260,-0.010
1217.483,-0.235,0.010
1217.486,-0.210,0.025
1217.489,-0.140,0.030
1217.492,0.000,0.065
1217.494,0.360,0.175
1217.497,0.770,0.490
1217.500,0.705,0.825
1217.503,0.305,0.775
1217.506,0.005,0.490
1217.508,-0.080,0.260
1217.511,-0.055,0.200
1217.514,-0.050,0.210
1217.517,-0.080,0.205
1217.519,-0.090,0.190
1217.522,-0.095,0.170
1217.525,-0.135,0.145
1217.528,-0.145,0.130
1217.531,-0.170,0.130
1217.533,-0.180,0.115
1217.536,-0.195,0.090
1217.539,-0.210,0.060
1217.542,-0.240,0.045
1217.544,-0.265,0.020
1217.547,-0.290,0.025
1217.550,-0.310,0.020
1217.553,-0.320,0.020
1217.556,-0.345,0.020
1217.558,-0.375,-0.005
1217.561,-0.420,-0.015
1217.564,-0.445,-0.020
1217.567,-0.470,-0.030
1217.569,-0.495,-0.050
1217.572,-0.560,-0.055
1217.575,-0.640,-0.090
1217.578,-0.705,-0.105
1217.581,-0.760,-0.130
1217.583,-0.765,-0.125
1217.586,-0.780,-0.130
1217.589,-0.795,-0.160
1217.592,-0.825,-0.200
1217.594,-0.840,-0.265
1217.597,-0.840,-0.310
1217.600,-0.830,-0.335
1217.603,-0.815,-0.370
1217.606,-0.800,-0.395
1217.608,-0.785,-0.425
1217.611,-0.785,-0.465
1217.614,-0.785,-0.495
1217.617,-0.770,-0.515
1217.619,-0.735,-0.550
1217.622,-0.705,-0.595
1217.625,-0.665,-0.655
1217.628,-0.625,-0.710
1217.631,-0.575,-0.745
1217.633,-0.530,-0.720
1217.636,-0.465,-0.675
1217.639,-0.420,-0.625
1217.642,-0.390,-0.570
1217.644,-0.350,-0.530
1217.647,-0.325,-0.460
1217.650,-0.295,-0.370
1217.653,-0.285,-0.305
1217.656,-0.260,-0.280
1217.658,-0.255,-0.250
1217.661,-0.245,-0.230
1217.664,-0.250,-0.205
1217.667,-0.215,-0.185
1217.669,-0.220,-0.160
1217.672,-0.205,-0.170
1217.675,-0.210,-0.165
1217.678,-0.205,-0.175
1217.681,-0.205,-0.165
1217.683,-0.190,-0.160
1217.686,-0.190,-0.140
1217.689,-0.185,-0.135
1217.692,-0.185,-0.120
1217.694,-0.200,-0.125
1217.697,-0.195,-0.115
1217.700,-0.180,-0.090
1217.703,-0.160,-0.065
1217.706,-0.150,-0.045
1217.708,-0.135,-0.035
1217.711,-0.145,-0.030
1217.714,-0.135,-0.010
1217.717,-0.130,0.020
1217.719,-0.110,0.040
1217.722,-0.105,0.030
1217.725,-0.105,0.045
1217.728,-0.120,0.030
1217.731,-0.105,0.045
1217.733,-0.095,0.055
1217.736,-0.090,0.055
1217.739,-0.080,0.055
1217.742,-0.080,0.055
1217.744,-0.085,0.045
1217.747,-0.085,0.055
1217.750,-0.075,0.070
1217.753,-0.065,0.080
1217.756,-0.055,0.075
1217.758,-0.060,0.070
1217.761,-0.075,0.070
1217.764,-0.065,0.090
1217.767,-0.065,0.075
1217.769,-0.065,0.090
1217.772,-0.065,0.090
1217.775,-0.055,0.100
1217.778,-0.070,0.085
1217.781,-0.075,0.090
1217.783,-0.060,0.100
1217.786,-0.045,0.125
1217.789,-0.050,0.115
1217.792,-0.050,0.115
1217.794,-0.060,0.115
1217.797,-0.055,0.120
1217.800,-0.045,0.135
1217.803,-0.035,0.150
1217.806,-0.030,0.150
1217.808,-0.035,0.140
1217.811,-0.040,0.135
1217.814,-0.035,0.155
1217.817,-0.020,0.160
1217.819,-0.010,0.175
1217.822,-0.005,0.170
1217.825,-0.015,0.175
1217.828,-0.020,0.175
1217.831,-0.020,0.200
1217.833,-0.005,0.210
1217.836,0.005,0.215
1217.839,0.005,0.220
1217.842,0.005,0.215
1217.844,0.005,0.210
1217.847,-0.005,0.235
1217.850,-0.005,0.245
1217.853,0.005,0.260
1217.856,0.020,0.270
1217.858,0.005,0.275
1217.861,0.010,0.260
1217.864,0.010,0.290
1217.867,0.020,0.315
1217.869,0.030,0.320
1217.872,0.025,0.325
1217.875,0.020,0.325
1217.878,0.015,0.330
1217.881,0.000,0.335
1217.883,0.015,0.355
1217.886,0.035,0.370
1217.889,0.030,0.360
1217.892,0.035,0.355
1217.894,0.010,0.360
1217.897,0.015,0.360
1217.900,0.015,0.365
1217.903,0.025,0.375
1217.906,0.035,0.380
1217.908,0.040,0.370
1217.911,0.030,0.355
1217.914,0.010,0.360
1217.917,0.020,0.360
1217.919,0.030,0.360
1217.922,0.010,0.355
1217.925,0.020,0.340
1217.928,0.000,0.315
1217.931,-0.010,0.320
1217.933,-0.005,0.330
1217.936,-0.010,0.330
1217.939,-0.010,0.320
1217.942,-0.005,0.315
1217.944,-0.025,0.290
1217.947,-0.030,0.290
1217.950,-0.025,0.295
1217.953,-0.030,0.290
1217.956,-0.025,0.295
1217.958,-0.040,0.275
1217.961,-0.060,0.255
1217.964,-0.080,0.240
1217.967,-0.080,0.235
1217.969,-0.095,0.220
1217.972,-0.095,0.210
1217.975,-0.125,0.200
1217.978,-0.115,0.170
1217.981,-0.130,0.185
1217.983,-0.125,0.180
1217.986,-0.140,0.175
1217.989,-0.145,0.160
1217.992,-0.155,0.145
1217.994,-0.170,0.125
1217.997,-0.175,0.120
1218.000,-0.175,0.125
1218.003,-0.165,0.110
1218.006,-0.170,0.110
1218.008,-0.170,0.085
1218.011,-0.200,0.070
1218.014,-0.200,0.070
1218.017,-0.200,0.080
1218.019,-0.185,0.075
1218.022,-0.190,0.065
1218.025,-0.200,0.060
1218.028,-0.215,0.030
1218.031,-0.230,0.045
1218.033,-0.215,0.045
1218.036,-0.200,0.045
1218.039,-0.210,0.045
1218.042,-0.200,0.030
1218.044,-0.220,0.015
1218.047,-0.230,0.010
1218.050,-0.215,0.025
1218.053,-0.220,0.025
1218.056,-0.220,0.035
1218.058,-0.220,0.010
1218.061,-0.240,0.015
1218.064,-0.245,0.020
1218.067,-0.240,0.030
1218.069,-0.225,0.030
1218.072,-0.235,0.025
1218.075,-0.225,0.020
1218.078,-0.245,0.000
1218.081,-0.250,0.005
1218.083,-0.245,0.020
1218.086,-0.230,0.010
1218.089,-0.235,0.015
1218.092,-0.240,0.010
1218.094,-0.255,-0.005
1218.097,-0.265,-0.005
1218.100,-0.250,0.005
1218.103,-0.235,0.010
1218.106,-0.225,0.000
1218.108,-0.230,0.000
1218.111,-0.245,-0.010
1218.114,-0.250,-0.005
1218.117,-0.240,0.000
1218.119,-0.240,0.005
1218.122,-0.240,0.005
1218.125,-0.235,-0.015
1218.128,-0.250,-0.025
1218.131,-0.250,0.000
1218.133,-0.245,0.000
1218.136,-0.240,0.005
1218.139,-0.250,0.010
1218.142,-0.245,-0.005
1218.144,-0.250,-0.015
1218.147,-0.260,-0.015
1218.150,-0.265,-0.015
1218.153,-0.255,0.000
1218.156,-0.265,-0.015
1218.158,-0.255,-0.015
1218.161,-0.270,-0.025
1218.164,-0.275,-0.010
1218.167,-0.275,-0.005
1218.169,-0.265,-0.005
1218.172,-0.255,-0.010
1218.175,-0.265,-0.015
1218.178,-0.265,-0.035
1218.181,-0.280,-0.025
1218.183,-0.270,-0.020
1218.186,-0.260,-0.010
1218.189,-0.260,-0.020
1218.192,-0.275,-0.020
1218.194,-0.265,-0.015
1218.197,-0.280,-0.030
1218.200,-0.270,-0.010
1218.203,-0.270,-0.015
1218.206,-0.265,-0.005
1218.208,-0.275,-0.025
1218.211,-0.290,-0.030
1218.214,-0.285,-0.035
1218.217,-0.275,-0.015
1218.219,-0.270,-0.010
1218.222,-0.270,-0.010
1218.225,-0.265,-0.020
1218.228,-0.280,-0.035
1218.231,-0.275,-0.030
1218.233,-0.270,-0.020
1218.236,-0.275,-0.025
1218.239,-0.270,-0.010
1218.242,-0.280,-0.030
1218.244,-0.285,-0.030
1218.247,-0.305,-0.030
1218.250,-0.275,-0.015
1218.253,-0.265,-0.015
1218.256,-0.270,-0.015
1218.258,-0.270,-0.030
1218.261,-0.275,-0.040
1218.264,-0.275,-0.045
1218.267,-0.260,-0.015
1218.269,-0.255,-0.015
1218.272,-0.250,-0.020
1218.275,-0.260,-0.035
1218.278,-0.265,-0.035
1218.281,-0.270,-0.035
1218.283,-0.260,-0.025
1218.286,-0.255,-0.030
1218.289,-0.250,-0.025
1218.292,-0.260,-0.025
1218.294,-0.270,-0.040
1218.297,-0.270,-0.020
1218.300,-0.255,-0.015
1218.303,-0.260,-0.015
1218.306,-0.255,-0.005
1218.308,-0.250,-0.020
1218.311,-0.235,-0.025
1218.314,-0.255,-0.015
1218.317,-0.230,-0.005
1218.319,-0.210,0.010
1218.322,-0.190,0.010
1218.325,-0.145,0.005
1218.328,-0.045,0.030
1218.331,0.230,0.110
1218.333,0.700,0.345
